playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,savesFromPenalty,totalTouchesInOppositionBox,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,shotsBlockedInBox,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,blocks,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,handballsConceded,expectedGoals,throughBalls,substituteOn,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,goals,awayGoals,ownGoalScored,homeGoals,rightFootGoals,hitWoodwork,secondGoalAssists,goalAssists,successfulLayoffs,shotsOnTargetOutsideBox,unsuccessfulLayoffs,oboxTarget,leftFootGoals,clearancesOffTheLine,lastPlayerTackle,headedGoals,expectedGoalsFreekick,setPiecesGoals,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,foulWonPenalty,penaltiesTaken,penaltyGoals
15157,James Milner,Midfielder,Brighton and Hove Albion,36,England,2012-13,125.0,,5.3268,1.0,,37.0,,176.0,26.0,19.0,207.0,916.0,,,70.0,10.0,,1720.0,36.0,110.0,5.0,,76.0,675.0,,80.0,,,12.6348,42.0,2.0,20.0,13.0,89.0,159.0,,24.0,2.0,235.0,,308.0,83.0,26.0,,,520.0,8.0,165.0,34.0,1.0,,892.0,394.0,30.0,,,287.0,33.0,22.0,34.0,162.0,1362.0,22.0,220.0,,1.0,31.0,25.0,18.0,7.0,10.0,2.0,2.5479,23.0,83.0,3.0,6.0,31.0,10.0,10.0,2.0,8.0,7.0,12.0,109.0,44.0,8.0,13.0,27.0,15.0,1.0,35.0,5.0,6.0,1.0,2.3382,11.0,7.0,47.0,21.0,4.0,3.0,,1.0,3.0,1.0,,3.0,8.0,2.0,3.0,2.0,1.0,,,,0.2393,1.0,12.0,8.0,4.0,,,
28554,Samir Nasri,Midfielder,West Ham United,21,France,2012-13,98.0,,6.8579,1.0,,18.0,,102.0,28.0,22.0,110.0,1191.0,,,16.0,4.0,,1804.0,13.0,65.0,4.0,,62.0,1040.0,,75.0,,,19.0659,50.0,3.0,7.0,22.0,85.0,331.0,,14.0,2.0,163.0,,321.0,65.0,28.0,,,835.0,18.0,147.0,3.0,1.0,,1172.0,264.0,15.0,,,320.0,8.0,12.0,41.0,219.0,1546.0,3.0,276.0,,3.0,8.0,16.0,14.0,11.0,10.0,5.0,3.4158,19.0,33.0,4.0,7.0,30.0,8.0,8.0,,11.0,3.0,23.0,56.0,70.0,11.0,9.0,6.0,30.0,,30.0,10.0,7.0,1.0,3.576,10.0,6.0,39.0,20.0,2.0,1.0,,1.0,2.0,1.0,1.0,7.0,44.0,7.0,1.0,7.0,,,,,0.0676,,16.0,2.0,1.0,,,
19688,Scott Sinclair,Midfielder,Bristol Rovers,96,England,2012-13,18.0,,0.1758,0.0,,3.0,,12.0,12.0,2.0,13.0,62.0,,,,,,201.0,,5.0,1.0,,5.0,49.0,,10.0,,,,1.0,,3.0,2.0,18.0,12.0,,1.0,0.0,23.0,,13.0,11.0,12.0,,,29.0,1.0,23.0,,0.0,,62.0,40.0,2.0,,,14.0,2.0,2.0,,23.0,113.0,2.0,22.0,,0.0,1.0,7.0,1.0,,2.0,,0.3921,5.0,6.0,2.0,,2.0,,,,,1.0,10.0,7.0,16.0,,3.0,3.0,1.0,,2.0,2.0,,,0.0428,1.0,10.0,2.0,1.0,1.0,1.0,,0.0,,,,,5.0,,,,1.0,,,,,,1.0,,,,,
19534,Javi García,Midfielder,Real Betis,185,Spain,2012-13,94.0,,0.5007,0.0,,25.0,,87.0,24.0,17.0,100.0,915.0,,,84.0,6.0,,1496.0,35.0,96.0,5.0,,47.0,744.0,,18.0,,1.0,13.0256,4.0,7.0,58.0,13.0,59.0,284.0,,19.0,2.0,190.0,,250.0,94.0,24.0,,,426.0,8.0,106.0,49.0,0.0,,907.0,115.0,18.0,,,308.0,33.0,34.0,71.0,73.0,1120.0,13.0,389.0,,5.0,13.0,40.0,,3.0,5.0,,0.762,13.0,2.0,,3.0,,6.0,6.0,,2.0,7.0,,2.0,9.0,2.0,8.0,4.0,3.0,15.0,,5.0,3.0,1.0,1.3081,,7.0,,,2.0,2.0,,0.0,,1.0,,,5.0,,,,,,,2.0,,,,,,,,
49384,Jack Rodwell,Midfielder,Sheffield United,49,England,2012-13,17.0,,0.1277,0.0,,8.0,,23.0,11.0,6.0,26.0,262.0,,,14.0,,,496.0,2.0,24.0,2.0,,12.0,224.0,,15.0,,,7.4232,1.0,1.0,12.0,8.0,15.0,83.0,,1.0,0.0,41.0,,61.0,31.0,11.0,,,123.0,6.0,27.0,12.0,0.0,,262.0,33.0,7.0,,,76.0,11.0,7.0,12.0,42.0,319.0,3.0,113.0,,2.0,3.0,7.0,,4.0,6.0,1.0,1.716,10.0,,,2.0,,6.0,6.0,,6.0,1.0,,,2.0,6.0,4.0,4.0,3.0,3.0,,4.0,2.0,1.0,1.6192,,5.0,,,2.0,0.0,,2.0,,,,,5.0,2.0,,2.0,2.0,,,,,,,,,,,
1632,Gareth Barry,Midfielder,West Bromwich Albion,35,England,2012-13,127.0,,3.0223,0.0,,64.0,,224.0,31.0,27.0,249.0,1823.0,,,91.0,14.0,,2397.0,38.0,149.0,5.0,,96.0,1488.0,,38.0,,1.0,19.0204,35.0,4.0,49.0,21.0,89.0,531.0,,26.0,2.0,276.0,,715.0,165.0,31.0,,,1019.0,16.0,185.0,53.0,0.0,,1800.0,328.0,51.0,,,378.0,38.0,44.0,86.0,199.0,2181.0,9.0,567.0,,6.0,25.0,52.0,10.0,5.0,6.0,,1.6162,17.0,11.0,2.0,6.0,12.0,5.0,5.0,,4.0,13.0,5.0,17.0,34.0,4.0,11.0,7.0,6.0,6.0,9.0,5.0,6.0,,2.7147,9.0,4.0,10.0,6.0,1.0,0.0,1.0,1.0,,,,2.0,37.0,3.0,1.0,3.0,,,,1.0,,,2.0,,,,,
20664,David Silva,Midfielder,Real Sociedad,188,Spain,2012-13,130.0,,9.5689,0.0,,33.0,,255.0,32.0,29.0,266.0,1824.0,,,22.0,5.0,,2521.0,11.0,103.0,8.0,,92.0,1518.0,,140.0,,1.0,18.6436,97.0,1.0,17.0,21.0,119.0,417.0,,28.0,4.0,233.0,,648.0,149.0,32.0,,,1229.0,13.0,211.0,11.0,0.0,,1801.0,506.0,30.0,,,453.0,27.0,27.0,40.0,306.0,2376.0,5.0,374.0,,2.0,11.0,23.0,13.0,17.0,20.0,3.0,8.8192,36.0,38.0,4.0,9.0,45.0,24.0,24.0,,17.0,3.0,20.0,115.0,82.0,17.0,16.0,32.0,31.0,1.0,21.0,16.0,9.0,1.0,8.9404,46.0,3.0,107.0,67.0,4.0,0.0,,4.0,1.0,3.0,2.0,8.0,64.0,10.0,,10.0,3.0,,,,0.1306,,29.0,4.0,2.0,1.0,1.0,
89572,Denis Suárez,Midfielder,Villarreal,449,Spain,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14664,Yaya Touré,Midfielder,Manchester City,43,Cote d’Ivoire,2012-13,153.0,,5.4145,0.0,,37.0,,245.0,32.0,32.0,280.0,2525.0,,,60.0,13.0,,2829.0,34.0,131.0,4.0,,105.0,2071.0,,71.0,,1.0,26.4779,41.0,3.0,19.0,29.0,119.0,741.0,,33.0,4.0,284.0,,777.0,166.0,32.0,,,1402.0,25.0,224.0,26.0,0.0,,2473.0,395.0,28.0,,,729.0,43.0,28.0,174.0,278.0,2902.0,3.0,848.0,,6.0,35.0,53.0,5.0,20.0,23.0,6.0,7.1535,49.0,17.0,1.0,19.0,5.0,14.0,14.0,1.0,13.0,9.0,17.0,18.0,56.0,13.0,26.0,23.0,35.0,1.0,2.0,2.0,19.0,,4.3304,31.0,,,,7.0,2.0,,5.0,4.0,1.0,1.0,5.0,61.0,20.0,1.0,20.0,3.0,,,,0.2731,,,8.0,4.0,,,
93666,Abdul Razak,Midfielder,Doncaster Rovers,290,Cote d’Ivoire,2012-13,2.0,,0.001,0.0,,,,,3.0,,,5.0,,,,,,3.0,,,,,,5.0,,,,,,,,,,2.0,3.0,,,0.0,2.0,,1.0,1.0,3.0,,,3.0,,2.0,,0.0,,5.0,1.0,,,,,1.0,1.0,,1.0,7.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
