playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,throughBalls,goals,offsides,oboxBlocked,iboxTarget,shotsOnTargetInBox,ownGoalScored,keyPassesAttemptAssists,shotsBlockedInBox,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,tacklesWon,totalFoulsConceded,clearancesOffTheLine,backwardPasses,hitWoodwork,successfulCrossesOpenPlay,totalShots,goalAssists,successfulLayoffs,foulWonPenalty,unsuccessfulCrossesOpenPlay,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,oboxTarget,headedGoals,iboxBlocked,cornersWon,successfulDribbles,blocks,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,penaltiesConceded,otherGoals,handballsConceded,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,expectedGoalsFreekick,setPiecesGoals,penaltiesTaken,freekickTotal,attemptsFromSetPieces,penaltyGoals,secondGoalAssists,successfulCornersIntoBox
87835,Matt Doherty,Defender,Wolverhampton Wanderers,39,Ireland,2018-19,206.0,4.1725,0.0,,67.0,,322.0,38.0,35.0,397.0,1399.0,3.0,,248.0,7.0,,3147.0,103.0,253.0,10.0,108.0,949.0,,3.0,36.5897,10.0,84.0,41.0,103.0,55.0,,21.0,3.0,459.0,1.0,,546.0,166.0,38.0,,,25.0,658.0,31.0,211.0,145.0,0.0,,1395.0,628.0,,,534.0,60.0,53.0,2374.0,308.0,6.0,33.0,358.0,,5.0,75.0,104.0,3.0,7.0,18.0,2.9513,3.0,4.0,3.0,2.0,12.0,12.0,1.0,33.0,5.0,1.0,1.0,29.0,48.0,52.0,21.0,42.0,30.0,1.0,264.0,1.0,14.0,39.0,5.0,2.0,2.0,48.0,2.0,14.0,2.0,97.0,110.0,59.0,42.0,2.0,2.0,5.0,30.0,20.0,7.0,2.0,17.0,4.3907,,,,,,,,,,,,,
41727,Ryan Bennett,Defender,Cambridge United,101,England,2018-19,148.0,0.5061,0.0,,58.0,,145.0,34.0,34.0,275.0,1346.0,0.0,,217.0,9.0,,3060.0,94.0,191.0,8.0,68.0,1004.0,,3.0,33.7641,13.0,124.0,38.0,54.0,136.0,,11.0,0.0,339.0,1.0,,564.0,133.0,34.0,,,26.0,367.0,30.0,122.0,123.0,0.0,,1329.0,322.0,,,527.0,43.0,67.0,1754.0,19.0,,53.0,704.0,,12.0,130.0,88.0,,2.0,4.0,0.7532,1.0,1.0,1.0,,3.0,3.0,,9.0,2.0,,,1.0,1.0,2.0,9.0,32.0,37.0,,119.0,,,13.0,,,,1.0,,,,29.0,24.0,33.0,21.0,,1.0,2.0,4.0,3.0,21.0,,22.0,1.2685,2.0,,,,,,,,,,,,
90585,Willy Boly,Defender,Nottingham Forest,17,Cote d’Ivoire,2018-19,131.0,0.7488,1.0,,84.0,,193.0,36.0,36.0,326.0,1715.0,2.0,,201.0,7.0,,3168.0,64.0,248.0,10.0,111.0,1304.0,,2.0,36.9337,12.0,173.0,41.0,67.0,656.0,,14.0,0.0,379.0,2.0,,828.0,213.0,36.0,,,33.0,527.0,31.0,178.0,137.0,1.0,,1686.0,363.0,,,146.0,72.0,85.0,2236.0,3.0,1.0,43.0,862.0,,2.0,133.0,134.0,,4.0,6.0,2.8045,2.0,4.0,3.0,1.0,2.0,2.0,,11.0,3.0,,,3.0,,18.0,14.0,51.0,29.0,,85.0,,,20.0,,,,,,,,46.0,34.0,,23.0,,3.0,3.0,4.0,13.0,32.0,1.0,16.0,3.5791,,1.0,,,,,,,,,,,
94147,Conor Coady,Defender,Charlton Athletic,33,England,2018-19,52.0,0.4001,0.0,,31.0,,84.0,38.0,38.0,265.0,1688.0,0.0,,57.0,9.0,,3420.0,23.0,75.0,10.0,41.0,1179.0,,3.0,40.1159,12.0,127.0,46.0,29.0,473.0,,9.0,0.0,127.0,0.0,,557.0,251.0,38.0,,,12.0,397.0,36.0,70.0,34.0,0.0,,1655.0,283.0,,,585.0,30.0,244.0,1978.0,4.0,,38.0,1026.0,,5.0,181.0,88.0,,,,,3.0,,,,,,3.0,2.0,,,,,,4.0,,19.0,10.0,2.0,73.0,,,,,,,,,,,11.0,,,8.0,,,,,3.0,27.0,,6.0,,,,,,,,,,,,,,
114128,Jonny,Defender,Alavés,173,Spain,2018-19,170.0,1.2822,0.0,,79.0,,191.0,33.0,32.0,239.0,1075.0,0.0,,90.0,5.0,,2777.0,51.0,181.0,5.0,142.0,803.0,,3.0,33.3337,11.0,53.0,39.0,119.0,406.0,,34.0,0.0,351.0,1.0,,349.0,171.0,33.0,,,36.0,499.0,34.0,261.0,39.0,0.0,,1068.0,422.0,,,82.0,60.0,33.0,1916.0,254.0,10.0,31.0,346.0,,6.0,48.0,82.0,1.0,11.0,8.0,2.2466,1.0,1.0,5.0,7.0,5.0,5.0,,30.0,4.0,1.0,,30.0,37.0,70.0,6.0,43.0,23.0,,238.0,1.0,9.0,14.0,1.0,5.0,1.0,37.0,2.0,9.0,2.0,82.0,56.0,25.0,37.0,2.0,,4.0,18.0,30.0,8.0,7.0,12.0,2.0015,,,1.0,,,,,,,,,,
216054,Rúben Vinagre,Defender,Legia Warsaw,263,Portugal,2018-19,51.0,0.6122,0.0,,14.0,,51.0,17.0,7.0,65.0,286.0,0.0,,26.0,1.0,,706.0,17.0,44.0,5.0,35.0,213.0,,,7.9311,4.0,13.0,9.0,34.0,82.0,,8.0,0.0,95.0,0.0,,101.0,54.0,17.0,,,5.0,138.0,4.0,69.0,9.0,0.0,,285.0,165.0,,,12.0,14.0,8.0,555.0,68.0,3.0,9.0,90.0,,1.0,14.0,23.0,10.0,1.0,3.0,0.8999,1.0,,1.0,1.0,2.0,2.0,,6.0,,,,7.0,45.0,19.0,,9.0,12.0,,91.0,,7.0,3.0,,,,44.0,1.0,7.0,,26.0,12.0,11.0,8.0,1.0,,,11.0,13.0,2.0,1.0,7.0,0.4536,,,,2.0,1.0,,,,,,,,
123354,Kortney Hause,Defender,Aston Villa,7,England,2018-19,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215409,Cameron John,Defender,York City,78,England,2018-19,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214048,Maximilian Kilman,Defender,West Ham United,21,England,2018-19,,,0.0,,,,,1.0,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232351,Ryan Giles,Defender,Hull City,88,England,2018-19,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
