playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,putthroughBlockedDistribution,goalkeeperSmother,successfulDribbles,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,expectedGoals,overruns,shotsOnTargetOutsideBox,oboxTarget,leftFootGoals,clearancesOffTheLine,setPiecesGoals,successfulCornersIntoBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,ownGoalScored,redCards2ndYellow,secondGoalAssists,penaltiesConceded,penaltiesTaken,penaltyGoals,foulWonPenalty
671606,Mathis Eboué,Forward,Chelsea U21,12943,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247632,Pedro Neto,Forward,Chelsea,8,Portugal,2025-26,148.0,6.8299,1.0,,19.0,,103.0,34.0,6.0,30.0,118.0,931.0,,,33.0,5.0,,2643.0,2.0,24.0,100.0,1.0,91.0,783.0,,1.0,36.4334,47.0,4.0,13.0,33.0,124.0,150.0,,25.0,2.0,248.0,162.0,84.0,34.0,,8.0,,638.0,32.0,82.0,215.0,9.0,0.0,,904.0,420.0,,,328.0,16.0,6.0,30.0,1510.0,13.0,5.0,213.0,8.0,,,2.0,15.0,24.0,4.0,42.0,,47.0,21.0,22.0,13.0,3.833,24.0,3.0,28.0,90.0,5.0,6.0,4.0,9.0,71.0,38.0,8.0,8.0,107.0,,13.0,15.0,1.0,57.0,1.0,149.0,13.0,11.0,43.0,11.0,,291.0,23.0,9.0,4.615,4.0,,,3.0,,1.0,13.0,1.0,1.0,1.0,44.0,2.0,0.1221,,1.0,2.0,,,,
463034,Liam Delap,Forward,Chelsea,8,England,2025-26,92.0,0.2228,0.0,,5.0,,56.0,28.0,,12.0,57.0,189.0,,,59.0,,,1102.0,9.0,34.0,59.0,3.0,34.0,131.0,,,17.7977,3.0,,11.0,18.0,58.0,38.0,,19.0,0.0,151.0,35.0,25.0,28.0,,2.0,,98.0,15.0,25.0,92.0,25.0,0.0,,188.0,131.0,,,55.0,25.0,1.0,1.0,377.0,9.0,,34.0,9.0,,,4.0,1.0,10.0,16.0,12.0,,10.0,,10.0,11.0,2.9605,26.0,2.0,20.0,6.0,1.0,5.0,1.0,,,,7.0,7.0,66.0,,10.0,5.0,0.0,3.0,,6.0,10.0,15.0,9.0,3.0,,61.0,1.0,,4.4675,,3.0,3.0,1.0,,,,,,,,2.0,,,,,,,,1.0
463936,Jamie Gittens,Forward,Chelsea,8,England,2025-26,27.0,0.9303,0.0,,8.0,,30.0,16.0,2.0,5.0,31.0,149.0,,,10.0,1.0,,490.0,1.0,7.0,32.0,2.0,29.0,115.0,,,7.2164,7.0,,3.0,7.0,20.0,58.0,,8.0,0.0,59.0,22.0,15.0,16.0,,5.0,,90.0,5.0,12.0,49.0,3.0,0.0,,149.0,68.0,,,15.0,6.0,2.0,3.0,255.0,4.0,,31.0,1.0,,1.0,0.0,1.0,6.0,11.0,17.0,,13.0,3.0,6.0,2.0,0.0679,4.0,2.0,2.0,10.0,,2.0,,2.0,,3.0,,,28.0,,4.0,6.0,,8.0,,10.0,4.0,2.0,8.0,3.0,1.0,54.0,,2.0,0.8183,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
475168,João Pedro,Forward,Chelsea,8,Brazil,2025-26,210.0,1.9983,0.0,,27.0,,160.0,35.0,5.0,31.0,171.0,693.0,,,154.0,3.0,,2674.0,11.0,80.0,196.0,3.0,122.0,511.0,,2.0,35.927,24.0,,27.0,36.0,130.0,171.0,,56.0,5.0,406.0,174.0,72.0,35.0,,9.0,1.0,346.0,33.0,93.0,252.0,74.0,0.0,,679.0,389.0,,,150.0,38.0,7.0,11.0,1246.0,17.0,3.0,177.0,15.0,,1.0,5.0,11.0,37.0,4.0,34.0,,40.0,1.0,21.0,28.0,15.1586,52.0,14.0,71.0,17.0,15.0,16.0,7.0,4.0,,1.0,12.0,12.0,145.0,,17.0,11.0,8.0,38.0,3.0,17.0,17.0,24.0,17.0,18.0,5.0,198.0,5.0,4.0,14.9561,8.0,1.0,1.0,5.0,1.0,,,7.0,,,,,,,,,,,,3.0
499309,Marc Guiu,Forward,Chelsea,8,Spain,2025-26,28.0,0.2867,0.0,,,,10.0,10.0,1.0,1.0,10.0,32.0,,,17.0,,,266.0,2.0,12.0,8.0,,3.0,22.0,,,2.8484,2.0,,4.0,3.0,16.0,4.0,,2.0,0.0,36.0,7.0,4.0,10.0,,,,17.0,3.0,4.0,19.0,5.0,0.0,,31.0,23.0,,,8.0,10.0,,,70.0,1.0,,5.0,3.0,,,1.0,,2.0,9.0,1.0,,1.0,,2.0,2.0,0.1334,11.0,,7.0,,,2.0,,,,,1.0,1.0,16.0,,2.0,1.0,,3.0,,,2.0,9.0,3.0,,,13.0,,,1.5259,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
624773,Estêvão,Forward,Chelsea,8,Brazil,2025-26,97.0,2.1989,0.0,,11.0,,48.0,22.0,2.0,12.0,52.0,270.0,,,17.0,,,845.0,2.0,14.0,52.0,2.0,49.0,213.0,,,11.0993,14.0,,5.0,11.0,83.0,30.0,,9.0,1.0,149.0,48.0,36.0,22.0,,6.0,,165.0,9.0,61.0,132.0,3.0,0.0,,260.0,153.0,,,117.0,12.0,4.0,5.0,492.0,12.0,,58.0,4.0,,,4.0,4.0,11.0,10.0,15.0,,29.0,4.0,11.0,8.0,3.7878,17.0,1.0,14.0,3.0,2.0,6.0,1.0,,14.0,5.0,4.0,4.0,74.0,,11.0,5.0,1.0,41.0,,11.0,11.0,9.0,16.0,5.0,,75.0,3.0,,2.9248,5.0,2.0,2.0,1.0,,,1.0,1.0,,,7.0,2.0,,,,,,,,1.0
493105,Alejandro Garnacho,Forward,Chelsea,8,Argentina,2025-26,68.0,3.6792,0.0,,15.0,,60.0,24.0,4.0,14.0,60.0,473.0,,,16.0,1.0,,1268.0,,13.0,55.0,1.0,52.0,400.0,,,21.7536,25.0,,6.0,20.0,55.0,200.0,,23.0,0.0,123.0,28.0,45.0,24.0,,3.0,,303.0,19.0,37.0,107.0,3.0,0.0,,470.0,193.0,,,24.0,9.0,4.0,13.0,745.0,10.0,,118.0,6.0,,,2.0,,10.0,10.0,30.0,,14.0,8.0,10.0,7.0,1.9859,23.0,,15.0,51.0,1.0,2.0,0.0,3.0,,8.0,6.0,6.0,112.0,,7.0,5.0,1.0,25.0,,51.0,7.0,16.0,20.0,12.0,,221.0,5.0,3.0,3.4505,5.0,,,1.0,,,,,,,,2.0,,,,,,,,
619734,Jesse Derry,Forward,Chelsea U21,12943,England,2025-26,4.0,0.0233,0.0,,1.0,,1.0,1.0,,1.0,1.0,13.0,,,2.0,,,44.0,,1.0,2.0,,1.0,12.0,,1.0,1.6503,,,,2.0,3.0,3.0,,1.0,0.0,6.0,3.0,2.0,1.0,,,,11.0,2.0,3.0,4.0,1.0,0.0,,13.0,6.0,,,,,,,25.0,1.0,,2.0,,,,0.0,,,,1.0,,,1.0,,1.0,0.0891,2.0,,,1.0,,,,,,1.0,1.0,1.0,4.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,7.0,1.0,,0.098,1.0,,,,,,,,,,,,,,,,,,,1.0
567119,Shumaira Mheuka,Forward,Chelsea U21,12943,England,2025-26,2.0,0.0001,0.0,,,,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,0.0,2.0,,,1.0,,,,1.0,,,1.0,,0.0,,2.0,1.0,,,,,,,3.0,,,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
